Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
14,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3859234999981709
15,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3816163000301458
16,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38375610002549365
17,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38280080002732575
18,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38895719998981804
19,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3922360999858938
20,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3851398000260815
21,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38653150002937764
22,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3863955999840982
23,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3875945000327192
24,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38481489999685436
25,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38920700002927333
26,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38828559999819845
27,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.3845121000194922
28,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38559410005109385
29,4000,9077,200,0,0.05,371,2723,1277,300,300,200,0.38600709999445826
0,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0023628000053577
1,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0024215000448748
2,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.005168700008653
3,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9922239999868907
4,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0049636000185274
5,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9970228000311181
6,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9973742999718525
7,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9986106000142172
8,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9940199999837205
9,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0037818999844603
10,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9952296999981627
11,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9955884999944828
12,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9965700000175275
13,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9892300000065006
14,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.999108400021214
15,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9969252999871969
16,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0072135999798775
17,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.998129399958998
18,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.987569999997504
19,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0041384999640286
20,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9935057999682613
21,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9935636000009254
22,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9979279999970458
23,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.000446899968665
24,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9959125000168569
25,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9977184999734163
26,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0004361000028439
27,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0093637999962084
28,4000,13723,400,0,0.1,727,3045,955,200,200,400,0.9987508000340313
29,4000,13723,400,0,0.1,727,3045,955,200,200,400,1.0051998000126332
0,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.923105800000485
1,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9274818999692798
2,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9162809999543242
3,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.919598300009966
4,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9270205000066198
5,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9191445999895222
6,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.923305000003893
7,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9286551999975927
8,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9266902999952435
9,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9161875999998301
10,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9285438999650069
11,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.914046199992299
12,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9179108999669552
13,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9264986999914981
14,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.919551600003615
15,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9222406999906525
16,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.921286400000099
17,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.927874899993185
18,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9182948999805376
19,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9159546000300907
20,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9232916999608278
21,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.791232299990952
22,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9348910999833606
23,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9265526999952272
24,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9218606000067666
25,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9273986000334844
26,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9228185000247322
27,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9347215000307187
28,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9239024000125937
29,4000,18973,600,0,0.15,1095,3279,721,100,100,600,1.9315356999868527
0,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9356505000032485
1,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9438544000149705
2,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.93937979999464
3,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.924706299963873
4,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9205750999972224
5,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.947232000005897
6,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9466103999875486
7,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.937146299984306
8,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.933263699989766
9,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9220792000414804
10,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9284343000035733
11,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.93601630005287
12,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.940778899996076
13,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9362252000137232
14,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.939106100006029
15,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.938948600029107
16,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9291550999623723
17,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9255509999929927
18,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.942947700037621
19,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.7677744000102393
20,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.938395400007721
21,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.927647300006356
22,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9166982999886386
23,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9339643999701366
24,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9478093999787234
25,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9363571000285447
26,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9328033999772742
27,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.932285699993372
28,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.9463451000046916
29,4000,23791,800,0,0.2,1462,3571,429,0,0,800,2.928601499996148
0,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4385865000076592
1,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43597930000396445
2,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4312311999965459
3,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43474500003503636
4,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4351626999559812
5,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43351939995773137
6,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43830829998478293
7,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4336636000080034
8,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4376102000242099
9,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43693020002683625
10,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4337385999970138
11,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43665869999676943
12,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43348349997540936
13,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43804560002172366
14,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43687859998317435
15,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4354592000017874
16,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4353257999755442
17,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4374457999947481
18,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4361732000252232
19,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4359701999928802
20,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43850009999005124
21,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.439880300022196
22,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4360707000014372
23,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.43561779998708516
24,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4384229999850504
25,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4416342000477016
26,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4386192999663763
27,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4368631000397727
28,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4346046000136994
29,4250,9683,213,0,0.05,393,2870,1380,319,319,213,0.4393623000360094
0,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.180649199988693
1,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.087578599981498
2,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1729495999752544
3,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1733922999701463
4,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.167700899997726
5,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.174567899957765
6,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1700660000205971
7,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.0888092999812216
8,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1951607000082731
9,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.167844099982176
10,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.169031500001438
11,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1628315999987535
12,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1641356999753043
13,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.170032900001388
14,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1707098999759182
15,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1665486000129022
16,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1668371999985538
17,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1642194999731146
18,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1669965999899432
19,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1700159999891184
20,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1760498999501579
21,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1725170999998227
22,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1679392000078224
23,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1819963000016287
24,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1757859999779612
25,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.170155400002841
26,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.0867680999799632
27,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1649961000075564
28,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.166205000015907
29,4250,14891,425,0,0.1,778,3167,1083,213,213,425,1.1739361999789253
0,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.192289900034666
1,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1792273999890313
2,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.18669190001674
3,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1776086000027135
4,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1754728999803774
5,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1905294999596663
6,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.192658099986147
7,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1896909000352025
8,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.186819700000342
9,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1761692999862134
10,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.181758399994578
11,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1778670999919996
12,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.180248200020287
13,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.175189500034321
14,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1848968000267632
15,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.190575800021179
16,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.189906499988865
17,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.184681900020223
18,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1845922999782488
19,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1808043000055477
20,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.0598191999597475
21,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1871924999868497
22,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.193937800009735
23,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.191076899995096
24,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1727462999988347
25,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1854785999748856
26,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1775500000221655
27,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.176256100006867
28,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.178590500028804
29,4250,20217,638,0,0.15,1169,3490,760,107,107,638,2.1761209000251256
0,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6101769999950193
1,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6302654000464827
2,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6099508999614045
3,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.617014100018423
4,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6253962000482716
5,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.5565283999894746
6,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6375950999790803
7,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6174505000235513
8,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.610490299994126
9,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.599535499990452
10,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6082795000402257
11,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6271717000054196
12,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.602841100015212
13,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.616677600017283
14,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6126907999860123
15,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6015235999948345
16,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6235722999554127
17,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.277165599982254
18,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6073435000143945
19,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.612245000025723
20,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6322836999897845
21,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.627382199978456
22,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.603039000008721
23,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6237466000020504
24,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.618039899971336
25,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6307422999525443
26,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.616669900016859
27,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.607564400008414
28,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.6139746000408195
29,4250,26430,850,0,0.2,1579,3818,432,0,0,850,3.5990336000104435
0,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4658406999660656
1,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4573806999833323
2,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4596769000054337
3,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.45986980001907796
4,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.45637400000123307
5,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4583780000102706
6,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46349320001900196
7,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.45966380002209917
8,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4613592000096105
9,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4583660999778658
10,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.45946250000270084
11,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4626879999996163
12,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4608278999803588
13,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46184229996288195
14,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4602569999988191
15,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4572684000013396
16,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4634327999665402
17,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4581463999929838
18,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46391979994950816
19,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46382369997445494
20,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.45918779994826764
21,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4601000000257045
22,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4606206000316888
23,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4588246999774128
24,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46171440003672615
25,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.46105649997480214
26,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4578127999557182
27,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4611462000175379
28,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4664574000053108
29,4500,9989,225,0,0.05,411,3041,1459,338,338,225,0.4588769999681972
0,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3084704000502825
1,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3119885000051
2,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3004997999523766
3,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3047543000429869
4,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3075796000193805
5,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3118331999867223
6,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.311706000007689
7,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3125556000159122
8,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.309340300038457
9,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.306219800026156
10,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.306255700008478
11,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3055990999564528
12,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.305903300002683
13,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3038283999776468
14,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3222177000134252
15,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3125268000294454
16,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.2975233999895863
17,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.299639999982901
18,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3190137000055984
19,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.305375299998559
20,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3085084999911487
21,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3081319999764673
22,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3027122000348754
23,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3025560000096448
24,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.315795500006061
25,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3107416999991983
26,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3076352999778464
27,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.3148895999765955
28,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.304733800003305
29,4500,15731,450,0,0.1,826,3365,1135,225,225,450,1.242756300023757
0,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.42851439997321
1,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4135710999835283
2,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.41247119999025
3,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.41756400000304
4,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4043572999653406
5,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4088218999677338
6,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4158107999828644
7,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4096054000547156
8,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.661801399954129
9,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4195244999718852
10,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4214977000374347
11,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4103648999589495
12,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4285035000066273
13,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.414260199991986
14,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4184405999840237
15,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.405461699992884
16,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.416461299988441
17,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.3990514000179246
18,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.423193499969784
19,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.2126673000166193
20,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.417008500022348
21,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.456745400035288
22,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.427199100027792
23,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.408516800031066
24,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4279989000060596
25,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4188888000207953
26,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4179946999647655
27,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.4225133000290953
28,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.45806979999179
29,4500,21226,675,0,0.15,1240,3730,770,113,113,675,2.416881999990437
0,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7124536000192165
1,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7218774000066333
2,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.714539800013881
3,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.739435199997388
4,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.728522199962754
5,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7267573999706656
6,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7384402999887243
7,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7143257999559864
8,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.724434499978088
9,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.728329000005033
10,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7230805999715813
11,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.734274499991443
12,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7291107999626547
13,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7347502999473363
14,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7136238000239246
15,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.733589800016489
16,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.734304899990093
17,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.3844306000391953
18,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.717007700004615
19,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7216805000207387
20,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7303340999642387
21,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7280427999794483
22,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.737934699980542
23,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7145148999989033
24,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.714616200013552
25,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.732999200001359
26,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7224007000331767
27,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.727254199970048
28,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.741838999965694
29,4500,26761,900,0,0.2,1645,4047,453,0,0,900,3.7265294999815524
0,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.48515039996709675
1,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4699679000186734
2,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.5248221000074409
3,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.5263289000140503
4,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.5244027000153437
5,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.5070417000097223
6,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.45930659997975454
7,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.49841950001427904
8,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4810818000114523
9,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.4654416999546811
10,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.46214359998703003
11,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.44931749999523163
12,4750,10609,238,0,0.05,433,3165,1585,357,357,238,0.454270499991253
