Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,nContraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,Time(s) 
9,1000,1000,150,0,0,773,227,0,0,150,0.005981500027701259
10,1000,1000,150,0,0,773,227,0,0,150,0.0059779000002890825
11,1000,1000,150,0,0,773,227,0,0,150,0.005925600009504706
12,1000,1000,150,0,0,773,227,0,0,150,0.011549699993338436
13,1000,1000,150,0,0,773,227,0,0,150,0.005730100034270436
14,1000,1000,150,0,0,773,227,0,0,150,0.005580900004133582
15,1000,1000,150,0,0,773,227,0,0,150,0.005643800017423928
16,1000,1000,150,0,0,773,227,0,0,150,0.005580099998041987
17,1000,1000,150,0,0,773,227,0,0,150,0.00559889996657148
18,1000,1000,150,0,0,773,227,0,0,150,0.00566130003426224
19,1000,1000,150,0,0,773,227,0,0,150,0.005687600001692772
20,1000,1000,150,0,0,773,227,0,0,150,0.00562580005498603
21,1000,1000,150,0,0,773,227,0,0,150,0.005561599973589182
22,1000,1000,150,0,0,773,227,0,0,150,0.0056303999735973775
23,1000,1000,150,0,0,773,227,0,0,150,0.0056402000482194126
24,1000,1000,150,0,0,773,227,0,0,150,0.0055908000213094056
25,1000,1000,150,0,0,773,227,0,0,150,0.005544299958273768
26,1000,1000,150,0,0,773,227,0,0,150,0.005583899968769401
27,1000,1000,150,0,0,773,227,0,0,150,0.005560999969020486
28,1000,1000,150,0,0,773,227,0,0,150,0.005598000017926097
29,1000,1000,150,0,0,773,227,0,0,150,0.005633399996440858
0,1000,1000,200,0,0,844,156,0,0,200,0.008113600022625178
1,1000,1000,200,0,0,844,156,0,0,200,0.007990899961441755
2,1000,1000,200,0,0,844,156,0,0,200,0.007968300022184849
3,1000,1000,200,0,0,844,156,0,0,200,0.008037399966269732
4,1000,1000,200,0,0,844,156,0,0,200,0.00802579999435693
5,1000,1000,200,0,0,844,156,0,0,200,0.008027600008063018
6,1000,1000,200,0,0,844,156,0,0,200,0.00802890001796186
7,1000,1000,200,0,0,844,156,0,0,200,0.007983700023032725
8,1000,1000,200,0,0,844,156,0,0,200,0.008075999969150871
9,1000,1000,200,0,0,844,156,0,0,200,0.008079899998847395
10,1000,1000,200,0,0,844,156,0,0,200,0.008044800022616982
11,1000,1000,200,0,0,844,156,0,0,200,0.007984700030647218
12,1000,1000,200,0,0,844,156,0,0,200,0.00791169999865815
13,1000,1000,200,0,0,844,156,0,0,200,0.008072099997662008
14,1000,1000,200,0,0,844,156,0,0,200,0.007966400007717311
15,1000,1000,200,0,0,844,156,0,0,200,0.007949199993163347
16,1000,1000,200,0,0,844,156,0,0,200,0.007929000013973564
17,1000,1000,200,0,0,844,156,0,0,200,0.00782880000770092
18,1000,1000,200,0,0,844,156,0,0,200,0.007892899971920997
19,1000,1000,200,0,0,844,156,0,0,200,0.00795180001296103
20,1000,1000,200,0,0,844,156,0,0,200,0.008198700030334294
21,1000,1000,200,0,0,844,156,0,0,200,0.008109099988359958
22,1000,1000,200,0,0,844,156,0,0,200,0.007875399955082685
23,1000,1000,200,0,0,844,156,0,0,200,0.007892100024037063
24,1000,1000,200,0,0,844,156,0,0,200,0.00792950001778081
25,1000,1000,200,0,0,844,156,0,0,200,0.007906899962108582
26,1000,1000,200,0,0,844,156,0,0,200,0.007955599983688444
27,1000,1000,200,0,0,844,156,0,0,200,0.007876400020904839
28,1000,1000,200,0,0,844,156,0,0,200,0.007840899983420968
29,1000,1000,200,0,0,844,156,0,0,200,0.00792810000712052
0,1250,1250,63,0,0,765,485,0,0,63,0.0030977000133134425
1,1250,1250,63,0,0,765,485,0,0,63,0.003033099987078458
2,1250,1250,63,0,0,765,485,0,0,63,0.003188600006978959
3,1250,1250,63,0,0,765,485,0,0,63,0.003097500011790544
4,1250,1250,63,0,0,765,485,0,0,63,0.0030240000342018902
5,1250,1250,63,0,0,765,485,0,0,63,0.003243900020606816
6,1250,1250,63,0,0,765,485,0,0,63,0.0030334999901242554
7,1250,1250,63,0,0,765,485,0,0,63,0.0032692999811843038
8,1250,1250,63,0,0,765,485,0,0,63,0.003076300024986267
9,1250,1250,63,0,0,765,485,0,0,63,0.003042600001208484
10,1250,1250,63,0,0,765,485,0,0,63,0.0030249999836087227
11,1250,1250,63,0,0,765,485,0,0,63,0.0029987000161781907
12,1250,1250,63,0,0,765,485,0,0,63,0.003245200030505657
13,1250,1250,63,0,0,765,485,0,0,63,0.003211100003682077
14,1250,1250,63,0,0,765,485,0,0,63,0.0032275000121444464
15,1250,1250,63,0,0,765,485,0,0,63,0.0032263000030070543
16,1250,1250,63,0,0,765,485,0,0,63,0.0032698999857529998
17,1250,1250,63,0,0,765,485,0,0,63,0.003215299977455288
18,1250,1250,63,0,0,765,485,0,0,63,0.0032796000014059246
19,1250,1250,63,0,0,765,485,0,0,63,0.0032247999915853143
20,1250,1250,63,0,0,765,485,0,0,63,0.003043399949092418
21,1250,1250,63,0,0,765,485,0,0,63,0.0030430000042542815
22,1250,1250,63,0,0,765,485,0,0,63,0.0030206000083126128
23,1250,1250,63,0,0,765,485,0,0,63,0.003022400022018701
24,1250,1250,63,0,0,765,485,0,0,63,0.003002599987667054
25,1250,1250,63,0,0,765,485,0,0,63,0.0031701999832876027
26,1250,1250,63,0,0,765,485,0,0,63,0.003218500001821667
27,1250,1250,63,0,0,765,485,0,0,63,0.0032410999992862344
28,1250,1250,63,0,0,765,485,0,0,63,0.0030826000147499144
29,1250,1250,63,0,0,765,485,0,0,63,0.0030238000326789916
0,1250,1250,125,0,0,883,367,0,0,125,0.005466600006911904
1,1250,1250,125,0,0,883,367,0,0,125,0.005357899994123727
2,1250,1250,125,0,0,883,367,0,0,125,0.005364099983125925
3,1250,1250,125,0,0,883,367,0,0,125,0.005425400042440742
4,1250,1250,125,0,0,883,367,0,0,125,0.005293599970173091
5,1250,1250,125,0,0,883,367,0,0,125,0.005287899984978139
6,1250,1250,125,0,0,883,367,0,0,125,0.005267600005026907
7,1250,1250,125,0,0,883,367,0,0,125,0.005320900003425777
8,1250,1250,125,0,0,883,367,0,0,125,0.005259600002318621
9,1250,1250,125,0,0,883,367,0,0,125,0.0052980000036768615
10,1250,1250,125,0,0,883,367,0,0,125,0.005298700009007007
11,1250,1250,125,0,0,883,367,0,0,125,0.005337200011126697
12,1250,1250,125,0,0,883,367,0,0,125,0.005321700009517372
13,1250,1250,125,0,0,883,367,0,0,125,0.005302000034134835
14,1250,1250,125,0,0,883,367,0,0,125,0.005306500010192394
15,1250,1250,125,0,0,883,367,0,0,125,0.0052690000156871974
16,1250,1250,125,0,0,883,367,0,0,125,0.00542709999717772
17,1250,1250,125,0,0,883,367,0,0,125,0.005469400028232485
18,1250,1250,125,0,0,883,367,0,0,125,0.005447600036859512
19,1250,1250,125,0,0,883,367,0,0,125,0.005507800029590726
20,1250,1250,125,0,0,883,367,0,0,125,0.00527889997465536
21,1250,1250,125,0,0,883,367,0,0,125,0.005460500018671155
22,1250,1250,125,0,0,883,367,0,0,125,0.0055050000082701445
23,1250,1250,125,0,0,883,367,0,0,125,0.005485300032887608
24,1250,1250,125,0,0,883,367,0,0,125,0.00545080000301823
25,1250,1250,125,0,0,883,367,0,0,125,0.0052671999437734485
26,1250,1250,125,0,0,883,367,0,0,125,0.005332099972292781
27,1250,1250,125,0,0,883,367,0,0,125,0.005283000005874783
28,1250,1250,125,0,0,883,367,0,0,125,0.0054296000162139535
29,1250,1250,125,0,0,883,367,0,0,125,0.005446900031529367
0,1250,1250,188,0,0,987,263,0,0,188,0.008498300041537732
1,1250,1250,188,0,0,987,263,0,0,188,0.008463800011668354
2,1250,1250,188,0,0,987,263,0,0,188,0.008526500023435801
3,1250,1250,188,0,0,987,263,0,0,188,0.008420699974521995
4,1250,1250,188,0,0,987,263,0,0,188,0.008362399996258318
5,1250,1250,188,0,0,987,263,0,0,188,0.008381799969356507
6,1250,1250,188,0,0,987,263,0,0,188,0.008458099968265742
7,1250,1250,188,0,0,987,263,0,0,188,0.008430499990936369
8,1250,1250,188,0,0,987,263,0,0,188,0.008379600010812283
9,1250,1250,188,0,0,987,263,0,0,188,0.00856210000347346
10,1250,1250,188,0,0,987,263,0,0,188,0.008453400048892945
11,1250,1250,188,0,0,987,263,0,0,188,0.00859189999755472
12,1250,1250,188,0,0,987,263,0,0,188,0.008526200021151453
13,1250,1250,188,0,0,987,263,0,0,188,0.00844230002257973
14,1250,1250,188,0,0,987,263,0,0,188,0.008430699992459267
15,1250,1250,188,0,0,987,263,0,0,188,0.008451300032902509
16,1250,1250,188,0,0,987,263,0,0,188,0.00848070002393797
17,1250,1250,188,0,0,987,263,0,0,188,0.008498299983330071
18,1250,1250,188,0,0,987,263,0,0,188,0.00841539999237284
19,1250,1250,188,0,0,987,263,0,0,188,0.008349099953193218
20,1250,1250,188,0,0,987,263,0,0,188,0.00837250001495704
21,1250,1250,188,0,0,987,263,0,0,188,0.008340400003362447
22,1250,1250,188,0,0,987,263,0,0,188,0.008373400021810085
23,1250,1250,188,0,0,987,263,0,0,188,0.00852959998883307
24,1250,1250,188,0,0,987,263,0,0,188,0.008557899971492589
25,1250,1250,188,0,0,987,263,0,0,188,0.008601100009400398
26,1250,1250,188,0,0,987,263,0,0,188,0.0085696000023745
27,1250,1250,188,0,0,987,263,0,0,188,0.00845409999601543
28,1250,1250,188,0,0,987,263,0,0,188,0.008577200002036989
29,1250,1250,188,0,0,987,263,0,0,188,0.008451999980024993
0,1250,1250,250,0,0,1064,186,0,0,250,0.012225700018461794
1,1250,1250,250,0,0,1064,186,0,0,250,0.012240300013218075
2,1250,1250,250,0,0,1064,186,0,0,250,0.012204999977257103
3,1250,1250,250,0,0,1064,186,0,0,250,0.012216699949931353
4,1250,1250,250,0,0,1064,186,0,0,250,0.012211700028274208
5,1250,1250,250,0,0,1064,186,0,0,250,0.012229500047396868
6,1250,1250,250,0,0,1064,186,0,0,250,0.012218899966683239
7,1250,1250,250,0,0,1064,186,0,0,250,0.012023399991448969
8,1250,1250,250,0,0,1064,186,0,0,250,0.012095899961423129
9,1250,1250,250,0,0,1064,186,0,0,250,0.012042800022754818
10,1250,1250,250,0,0,1064,186,0,0,250,0.012039799999911338
11,1250,1250,250,0,0,1064,186,0,0,250,0.01267660001758486
12,1250,1250,250,0,0,1064,186,0,0,250,0.012077899998985231
13,1250,1250,250,0,0,1064,186,0,0,250,0.012017700006254017
14,1250,1250,250,0,0,1064,186,0,0,250,0.01208410004619509
15,1250,1250,250,0,0,1064,186,0,0,250,0.012174100033007562
16,1250,1250,250,0,0,1064,186,0,0,250,0.012096899969037622
17,1250,1250,250,0,0,1064,186,0,0,250,0.012065800023265183
18,1250,1250,250,0,0,1064,186,0,0,250,0.012285000004339963
19,1250,1250,250,0,0,1064,186,0,0,250,0.012174599978607148
20,1250,1250,250,0,0,1064,186,0,0,250,0.012046099989674985
21,1250,1250,250,0,0,1064,186,0,0,250,0.012125000008381903
22,1250,1250,250,0,0,1064,186,0,0,250,0.012156800017692149
23,1250,1250,250,0,0,1064,186,0,0,250,0.0123182000243105
24,1250,1250,250,0,0,1064,186,0,0,250,0.012314599996898323
25,1250,1250,250,0,0,1064,186,0,0,250,0.01216690003639087
26,1250,1250,250,0,0,1064,186,0,0,250,0.012090200034435838
27,1250,1250,250,0,0,1064,186,0,0,250,0.012142000021412969
28,1250,1250,250,0,0,1064,186,0,0,250,0.012260399991646409
29,1250,1250,250,0,0,1064,186,0,0,250,0.012211300025228411
0,1500,1500,75,0,0,878,622,0,0,75,0.004013800004031509
1,1500,1500,75,0,0,878,622,0,0,75,0.0039299000054597855
2,1500,1500,75,0,0,878,622,0,0,75,0.004017699975520372
3,1500,1500,75,0,0,878,622,0,0,75,0.0039718999760225415
4,1500,1500,75,0,0,878,622,0,0,75,0.004007300012744963
5,1500,1500,75,0,0,878,622,0,0,75,0.0039727999828755856
6,1500,1500,75,0,0,878,622,0,0,75,0.003985599963925779
7,1500,1500,75,0,0,878,622,0,0,75,0.003990600001998246
8,1500,1500,75,0,0,878,622,0,0,75,0.003947600023820996
9,1500,1500,75,0,0,878,622,0,0,75,0.003940500027965754
10,1500,1500,75,0,0,878,622,0,0,75,0.003965899988543242
11,1500,1500,75,0,0,878,622,0,0,75,0.0039311000145971775
12,1500,1500,75,0,0,878,622,0,0,75,0.003942299983464181
13,1500,1500,75,0,0,878,622,0,0,75,0.003983600006904453
14,1500,1500,75,0,0,878,622,0,0,75,0.00396469997940585
15,1500,1500,75,0,0,878,622,0,0,75,0.0039394000195898116
16,1500,1500,75,0,0,878,622,0,0,75,0.0040059000020846725
17,1500,1500,75,0,0,878,622,0,0,75,0.0039870000327937305
18,1500,1500,75,0,0,878,622,0,0,75,0.00397359998896718
19,1500,1500,75,0,0,878,622,0,0,75,0.0040188999846577644
20,1500,1500,75,0,0,878,622,0,0,75,0.0039780999650247395
21,1500,1500,75,0,0,878,622,0,0,75,0.003972999984398484
22,1500,1500,75,0,0,878,622,0,0,75,0.003956299973651767
23,1500,1500,75,0,0,878,622,0,0,75,0.00400190002983436
24,1500,1500,75,0,0,878,622,0,0,75,0.003932800027541816
25,1500,1500,75,0,0,878,622,0,0,75,0.004007600015029311
26,1500,1500,75,0,0,878,622,0,0,75,0.00418710004305467
27,1500,1500,75,0,0,878,622,0,0,75,0.003995700040832162
28,1500,1500,75,0,0,878,622,0,0,75,0.003934799984563142
29,1500,1500,75,0,0,878,622,0,0,75,0.003963500028476119
0,1500,1500,150,0,0,1061,439,0,0,150,0.007317200012039393
1,1500,1500,150,0,0,1061,439,0,0,150,0.0074572000303305686
2,1500,1500,150,0,0,1061,439,0,0,150,0.007386900018900633
3,1500,1500,150,0,0,1061,439,0,0,150,0.007366399979218841
4,1500,1500,150,0,0,1061,439,0,0,150,0.007463800022378564
5,1500,1500,150,0,0,1061,439,0,0,150,0.007299699995201081
6,1500,1500,150,0,0,1061,439,0,0,150,0.00725540000712499
7,1500,1500,150,0,0,1061,439,0,0,150,0.0072481000097468495
8,1500,1500,150,0,0,1061,439,0,0,150,0.007201700005680323
9,1500,1500,150,0,0,1061,439,0,0,150,0.0073914999957196414
10,1500,1500,150,0,0,1061,439,0,0,150,0.00730579998344183
11,1500,1500,150,0,0,1061,439,0,0,150,0.007325400016270578
12,1500,1500,150,0,0,1061,439,0,0,150,0.007284699997399002
13,1500,1500,150,0,0,1061,439,0,0,150,0.007230099989101291
14,1500,1500,150,0,0,1061,439,0,0,150,0.007479100022464991
15,1500,1500,150,0,0,1061,439,0,0,150,0.007351399981416762
16,1500,1500,150,0,0,1061,439,0,0,150,0.007278900011442602
17,1500,1500,150,0,0,1061,439,0,0,150,0.007212700031232089
18,1500,1500,150,0,0,1061,439,0,0,150,0.007298099983017892
19,1500,1500,150,0,0,1061,439,0,0,150,0.007255000004079193
20,1500,1500,150,0,0,1061,439,0,0,150,0.007302299956791103
21,1500,1500,150,0,0,1061,439,0,0,150,0.007227799971587956
22,1500,1500,150,0,0,1061,439,0,0,150,0.0073652000282891095
23,1500,1500,150,0,0,1061,439,0,0,150,0.007311899971682578
24,1500,1500,150,0,0,1061,439,0,0,150,0.007283199985977262
25,1500,1500,150,0,0,1061,439,0,0,150,0.007342100027017295
26,1500,1500,150,0,0,1061,439,0,0,150,0.007233400014229119
27,1500,1500,150,0,0,1061,439,0,0,150,0.007334799971431494
28,1500,1500,150,0,0,1061,439,0,0,150,0.007386099954601377
29,1500,1500,150,0,0,1061,439,0,0,150,0.007464700029231608
0,1500,1500,225,0,0,1183,317,0,0,225,0.011729200021363795
1,1500,1500,225,0,0,1183,317,0,0,225,0.011935899965465069
2,1500,1500,225,0,0,1183,317,0,0,225,0.012010400008875877
3,1500,1500,225,0,0,1183,317,0,0,225,0.011961799988057464
4,1500,1500,225,0,0,1183,317,0,0,225,0.01198190002469346
5,1500,1500,225,0,0,1183,317,0,0,225,0.012109800009056926
6,1500,1500,225,0,0,1183,317,0,0,225,0.011791899974923581
7,1500,1500,225,0,0,1183,317,0,0,225,0.01184849999845028
8,1500,1500,225,0,0,1183,317,0,0,225,0.011770699988119304
9,1500,1500,225,0,0,1183,317,0,0,225,0.011882200022228062
10,1500,1500,225,0,0,1183,317,0,0,225,0.011739300040062517
11,1500,1500,225,0,0,1183,317,0,0,225,0.012133500014897436
12,1500,1500,225,0,0,1183,317,0,0,225,0.012122099986299872
13,1500,1500,225,0,0,1183,317,0,0,225,0.012061200046446174
14,1500,1500,225,0,0,1183,317,0,0,225,0.011683200020343065
15,1500,1500,225,0,0,1183,317,0,0,225,0.011838199978228658
16,1500,1500,225,0,0,1183,317,0,0,225,0.011652899964246899
17,1500,1500,225,0,0,1183,317,0,0,225,0.01185719994828105
18,1500,1500,225,0,0,1183,317,0,0,225,0.012179300014395267
19,1500,1500,225,0,0,1183,317,0,0,225,0.011739000037778169
20,1500,1500,225,0,0,1183,317,0,0,225,0.011819500010460615
21,1500,1500,225,0,0,1183,317,0,0,225,0.011768999975174665
22,1500,1500,225,0,0,1183,317,0,0,225,0.011878000048454851
23,1500,1500,225,0,0,1183,317,0,0,225,0.011780700006056577
24,1500,1500,225,0,0,1183,317,0,0,225,0.01186329999472946
25,1500,1500,225,0,0,1183,317,0,0,225,0.012021999980788678
26,1500,1500,225,0,0,1183,317,0,0,225,0.011823100037872791
27,1500,1500,225,0,0,1183,317,0,0,225,0.011821300024166703
28,1500,1500,225,0,0,1183,317,0,0,225,0.012000599992461503
29,1500,1500,225,0,0,1183,317,0,0,225,0.011776400031521916
0,1500,1500,300,0,0,1294,206,0,0,300,0.01731100003235042
1,1500,1500,300,0,0,1294,206,0,0,300,0.016326900047715753
2,1500,1500,300,0,0,1294,206,0,0,300,0.017584200017154217
3,1500,1500,300,0,0,1294,206,0,0,300,0.017522200010716915
4,1500,1500,300,0,0,1294,206,0,0,300,0.01737169997068122
5,1500,1500,300,0,0,1294,206,0,0,300,0.017457099980674684
6,1500,1500,300,0,0,1294,206,0,0,300,0.017478899972047657
7,1500,1500,300,0,0,1294,206,0,0,300,0.01749909995123744
8,1500,1500,300,0,0,1294,206,0,0,300,0.017295399971771985
9,1500,1500,300,0,0,1294,206,0,0,300,0.017332199960947037
10,1500,1500,300,0,0,1294,206,0,0,300,0.01754820003407076
11,1500,1500,300,0,0,1294,206,0,0,300,0.017417299968656152
12,1500,1500,300,0,0,1294,206,0,0,300,0.01744899997720495
13,1500,1500,300,0,0,1294,206,0,0,300,0.017549100040923804
14,1500,1500,300,0,0,1294,206,0,0,300,0.01740740000968799
15,1500,1500,300,0,0,1294,206,0,0,300,0.017471999977715313
16,1500,1500,300,0,0,1294,206,0,0,300,0.017436199996154755
17,1500,1500,300,0,0,1294,206,0,0,300,0.017610999988391995
18,1500,1500,300,0,0,1294,206,0,0,300,0.017420099989976734
19,1500,1500,300,0,0,1294,206,0,0,300,0.017409199965186417
20,1500,1500,300,0,0,1294,206,0,0,300,0.017400800017639995
21,1500,1500,300,0,0,1294,206,0,0,300,0.017376800009515136
22,1500,1500,300,0,0,1294,206,0,0,300,0.017523500020615757
23,1500,1500,300,0,0,1294,206,0,0,300,0.0174995000124909
24,1500,1500,300,0,0,1294,206,0,0,300,0.017257299972698092
25,1500,1500,300,0,0,1294,206,0,0,300,0.017494600033387542
26,1500,1500,300,0,0,1294,206,0,0,300,0.017390799999702722
27,1500,1500,300,0,0,1294,206,0,0,300,0.017579799983650446
28,1500,1500,300,0,0,1294,206,0,0,300,0.017521900008432567
29,1500,1500,300,0,0,1294,206,0,0,300,0.01734820002457127
0,1750,1750,88,0,0,1035,715,0,0,88,0.005240000027697533
1,1750,1750,88,0,0,1035,715,0,0,88,0.005343400000128895
2,1750,1750,88,0,0,1035,715,0,0,88,0.005165999988093972
3,1750,1750,88,0,0,1035,715,0,0,88,0.005158499989192933
4,1750,1750,88,0,0,1035,715,0,0,88,0.005191800009924918
5,1750,1750,88,0,0,1035,715,0,0,88,0.005085699958726764
6,1750,1750,88,0,0,1035,715,0,0,88,0.005163599969819188
7,1750,1750,88,0,0,1035,715,0,0,88,0.005277599964756519
8,1750,1750,88,0,0,1035,715,0,0,88,0.005132699967361987
9,1750,1750,88,0,0,1035,715,0,0,88,0.005314400012139231
10,1750,1750,88,0,0,1035,715,0,0,88,0.005400199966970831
11,1750,1750,88,0,0,1035,715,0,0,88,0.005205800000112504
12,1750,1750,88,0,0,1035,715,0,0,88,0.005202599975746125
13,1750,1750,88,0,0,1035,715,0,0,88,0.005210199975408614
14,1750,1750,88,0,0,1035,715,0,0,88,0.005162899964489043
15,1750,1750,88,0,0,1035,715,0,0,88,0.005484500026796013
16,1750,1750,88,0,0,1035,715,0,0,88,0.005270299967378378
17,1750,1750,88,0,0,1035,715,0,0,88,0.005281599995214492
18,1750,1750,88,0,0,1035,715,0,0,88,0.005135399987921119
19,1750,1750,88,0,0,1035,715,0,0,88,0.0051027999725192785
20,1750,1750,88,0,0,1035,715,0,0,88,0.005455999984405935
21,1750,1750,88,0,0,1035,715,0,0,88,0.005344400007743388
22,1750,1750,88,0,0,1035,715,0,0,88,0.005285500024911016
23,1750,1750,88,0,0,1035,715,0,0,88,0.005073899985291064
24,1750,1750,88,0,0,1035,715,0,0,88,0.005788800015579909
25,1750,1750,88,0,0,1035,715,0,0,88,0.005418099986854941
26,1750,1750,88,0,0,1035,715,0,0,88,0.005066100042313337
27,1750,1750,88,0,0,1035,715,0,0,88,0.005101400020066649
28,1750,1750,88,0,0,1035,715,0,0,88,0.005042499979026616
29,1750,1750,88,0,0,1035,715,0,0,88,0.005519400001503527
0,1750,1750,175,0,0,1223,527,0,0,175,0.010021199996117502
1,1750,1750,175,0,0,1223,527,0,0,175,0.009583399980328977
2,1750,1750,175,0,0,1223,527,0,0,175,0.009580699959769845
3,1750,1750,175,0,0,1223,527,0,0,175,0.010673700016923249
4,1750,1750,175,0,0,1223,527,0,0,175,0.009761299996171147
5,1750,1750,175,0,0,1223,527,0,0,175,0.009663300006650388
6,1750,1750,175,0,0,1223,527,0,0,175,0.009740700013935566
7,1750,1750,175,0,0,1223,527,0,0,175,0.009599800046999007
8,1750,1750,175,0,0,1223,527,0,0,175,0.009799499996006489
9,1750,1750,175,0,0,1223,527,0,0,175,0.00981419999152422
10,1750,1750,175,0,0,1223,527,0,0,175,0.00970320001943037
11,1750,1750,175,0,0,1223,527,0,0,175,0.009760299988556653
12,1750,1750,175,0,0,1223,527,0,0,175,0.009706299984827638
13,1750,1750,175,0,0,1223,527,0,0,175,0.00985709996894002
14,1750,1750,175,0,0,1223,527,0,0,175,0.00977269996656105
15,1750,1750,175,0,0,1223,527,0,0,175,0.00968519999878481
16,1750,1750,175,0,0,1223,527,0,0,175,0.009986499964725226
17,1750,1750,175,0,0,1223,527,0,0,175,0.0225497999927029
18,1750,1750,175,0,0,1223,527,0,0,175,0.009632200002670288
19,1750,1750,175,0,0,1223,527,0,0,175,0.009522699983790517
20,1750,1750,175,0,0,1223,527,0,0,175,0.009930400003213435
21,1750,1750,175,0,0,1223,527,0,0,175,0.009873700037132949
22,1750,1750,175,0,0,1223,527,0,0,175,0.009959799994248897
23,1750,1750,175,0,0,1223,527,0,0,175,0.009889999986626208
24,1750,1750,175,0,0,1223,527,0,0,175,0.009896299976389855
25,1750,1750,175,0,0,1223,527,0,0,175,0.010401899984572083
26,1750,1750,175,0,0,1223,527,0,0,175,0.011425799981225282
27,1750,1750,175,0,0,1223,527,0,0,175,0.026071099971886724
28,1750,1750,175,0,0,1223,527,0,0,175,0.011455499974545091
29,1750,1750,175,0,0,1223,527,0,0,175,0.011505700007546693
0,1750,1750,263,0,0,1384,366,0,0,263,0.019444100034888834
1,1750,1750,263,0,0,1384,366,0,0,263,0.018546200008131564
2,1750,1750,263,0,0,1384,366,0,0,263,0.018061700044199824
3,1750,1750,263,0,0,1384,366,0,0,263,0.01873199996771291
4,1750,1750,263,0,0,1384,366,0,0,263,0.01643409999087453
5,1750,1750,263,0,0,1384,366,0,0,263,0.016418099985457957
6,1750,1750,263,0,0,1384,366,0,0,263,0.017105800041463226
7,1750,1750,263,0,0,1384,366,0,0,263,0.016962299996521324
8,1750,1750,263,0,0,1384,366,0,0,263,0.0174622000195086
9,1750,1750,263,0,0,1384,366,0,0,263,0.016345800017006695
10,1750,1750,263,0,0,1384,366,0,0,263,0.016138699953444302
11,1750,1750,263,0,0,1384,366,0,0,263,0.0164562999852933
12,1750,1750,263,0,0,1384,366,0,0,263,0.016344300005584955
13,1750,1750,263,0,0,1384,366,0,0,263,0.0160337999695912
14,1750,1750,263,0,0,1384,366,0,0,263,0.01594779995502904
15,1750,1750,263,0,0,1384,366,0,0,263,0.015951999987009913
16,1750,1750,263,0,0,1384,366,0,0,263,0.015754199994262308
17,1750,1750,263,0,0,1384,366,0,0,263,0.015870200004428625
18,1750,1750,263,0,0,1384,366,0,0,263,0.01611830003093928
19,1750,1750,263,0,0,1384,366,0,0,263,0.01585159997921437
20,1750,1750,263,0,0,1384,366,0,0,263,0.01625340001191944
21,1750,1750,263,0,0,1384,366,0,0,263,0.016143899993039668
22,1750,1750,263,0,0,1384,366,0,0,263,0.016611899947747588
23,1750,1750,263,0,0,1384,366,0,0,263,0.016246899962425232
24,1750,1750,263,0,0,1384,366,0,0,263,0.016025400022044778
25,1750,1750,263,0,0,1384,366,0,0,263,0.016207600012421608
26,1750,1750,263,0,0,1384,366,0,0,263,0.01699979999102652
27,1750,1750,263,0,0,1384,366,0,0,263,0.01622380001936108
28,1750,1750,263,0,0,1384,366,0,0,263,0.018939699977636337
29,1750,1750,263,0,0,1384,366,0,0,263,0.016044899995904416
0,1750,1750,350,0,0,1482,268,0,0,350,0.024111000006087124
1,1750,1750,350,0,0,1482,268,0,0,350,0.023947599984239787
2,1750,1750,350,0,0,1482,268,0,0,350,0.02369529998395592
3,1750,1750,350,0,0,1482,268,0,0,350,0.02703800000017509
4,1750,1750,350,0,0,1482,268,0,0,350,0.025203299999702722
5,1750,1750,350,0,0,1482,268,0,0,350,0.02578000002540648
6,1750,1750,350,0,0,1482,268,0,0,350,0.03693010000279173
7,1750,1750,350,0,0,1482,268,0,0,350,0.045699300011619925
8,1750,1750,350,0,0,1482,268,0,0,350,0.048607499978970736
9,1750,1750,350,0,0,1482,268,0,0,350,0.047838600003160536
10,1750,1750,350,0,0,1482,268,0,0,350,0.0564178999629803
11,1750,1750,350,0,0,1482,268,0,0,350,0.05126069998368621
12,1750,1750,350,0,0,1482,268,0,0,350,0.05072470003506169
13,1750,1750,350,0,0,1482,268,0,0,350,0.05621040001278743
14,1750,1750,350,0,0,1482,268,0,0,350,0.0387392999837175
15,1750,1750,350,0,0,1482,268,0,0,350,0.04176490003010258
16,1750,1750,350,0,0,1482,268,0,0,350,0.027060799999162555
17,1750,1750,350,0,0,1482,268,0,0,350,0.033665599999949336
18,1750,1750,350,0,0,1482,268,0,0,350,0.03813320002518594
19,1750,1750,350,0,0,1482,268,0,0,350,0.03832509997300804
20,1750,1750,350,0,0,1482,268,0,0,350,0.03918990003876388
21,1750,1750,350,0,0,1482,268,0,0,350,0.03797449998091906
22,1750,1750,350,0,0,1482,268,0,0,350,0.03771529998630285
23,1750,1750,350,0,0,1482,268,0,0,350,0.03608109999913722
24,1750,1750,350,0,0,1482,268,0,0,350,0.02397390000987798
25,1750,1750,350,0,0,1482,268,0,0,350,0.023716700030490756
26,1750,1750,350,0,0,1482,268,0,0,350,0.024291199981234968
27,1750,1750,350,0,0,1482,268,0,0,350,0.0241888000164181
28,1750,1750,350,0,0,1482,268,0,0,350,0.024356500012800097
29,1750,1750,350,0,0,1482,268,0,0,350,0.024658100039232522
0,2000,2000,100,0,0,1191,809,0,0,100,0.006850300007499754
