Run,nFeaturesBefore,nFeaturesAfter,nFeaturesTypeBefore,nFeaturesTypeAfter,percentageOfFeaturesType,nConstraints,nOptionals,nMandatories,nAlternativeGroups,nSelectionGroups,nRefactors,nRulesSucessfullyExecuted,Time(s) 
13,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.031214000002364628
14,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.0297666999977082
15,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03283509999891976
16,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.053380099998321384
17,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03700569999637082
18,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.0781864000018686
19,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03724520000105258
20,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03821720000269124
21,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03680299999541603
22,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.0391890999962925
23,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03523040000436595
24,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.037669700002879836
25,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03638159999536583
26,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.08641180000267923
27,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.03909619999467395
28,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.04769440000382019
29,1000,1050,50,0,0.05,0,863,137,75,75,50,40,0.030760000001464505
0,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.06742150000354741
1,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.0495939999964321
2,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.12438269999984186
3,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04879410000285134
4,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04622570000356063
5,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.047628899999835994
6,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.049170199999934994
7,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.06601999999838881
8,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.047885300002235454
9,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.047812899996642955
10,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04720699999597855
11,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.06607610000355635
12,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.048971299998811446
13,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.05042939999839291
14,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04977089999738382
15,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.05047470000135945
16,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04944249999971362
17,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04773150000255555
18,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04584200000681449
19,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.11608859999978449
20,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.11592399999790359
21,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.045434599996951874
22,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.10861489999660989
23,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.046772000001510605
24,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04640240000298945
25,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04762959999789018
26,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.04739609999523964
27,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.049832799995783716
28,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.08210700000199722
29,1000,1100,100,0,0.1,0,848,152,50,50,100,40,0.048949799995170906
0,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.11316820000502048
1,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.08853029999590944
2,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.10353369999938877
3,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.079478100000415
4,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.10432939999736845
5,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07645740000589285
6,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07442069999524392
7,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07357390000106534
8,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07311869999830378
9,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07405170000129147
10,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07549370000197086
11,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.0739675000004354
12,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07391449999704491
13,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07379469999432331
14,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07710019999649376
15,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07586560000345344
16,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07576599999447353
17,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.0734322999996948
18,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07324060000246391
19,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07435670000268146
20,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07496890000038547
21,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07274479999614414
22,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07514290000108304
23,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07175730000017211
24,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07060269999783486
25,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07290139999531675
26,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07175960000313353
27,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.07791350000479724
28,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.19028260000050068
29,1000,1150,150,0,0.15,0,847,153,25,25,150,40,0.09085049999703187
0,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.2303085999956238
1,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.20262930000171764
2,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.22569490000023507
3,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.2187398000023677
4,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1906555000023218
5,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.22090619999653427
6,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.15445989999716403
7,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.13584519999858458
8,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.2113692000057199
9,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.13110669999878155
10,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1350157000051695
11,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1372419000035734
12,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.11075600000185659
13,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10969169999589212
14,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1097072000047774
15,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.17485580000357004
16,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1061247999969055
17,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1553762000039569
18,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10077060000185156
19,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10646399999677669
20,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.13345419999677688
21,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10428870000032475
22,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10388889999740059
23,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.0994451999940793
24,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10118690000672359
25,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10260089999792399
26,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.13015960000484483
27,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.1041687999968417
28,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10099519999494078
29,1000,1200,200,0,0.2,0,840,160,0,0,200,40,0.10148920000210637
0,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.06277659999614116
1,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.10554740000225138
2,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.04453980000107549
3,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.04878879999887431
4,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05563980000442825
5,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.045695699998759665
6,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05713929999910761
7,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.06322050000017043
8,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.045042799996735994
9,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05295320000004722
10,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.08973999999579974
11,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.04432970000198111
12,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.09915670000191312
13,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.04399860000557965
14,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.09756650000053924
15,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.10593599999992875
16,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.042992599999706727
17,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.10293660000024829
18,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.051952300003904384
19,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.08038890000170795
20,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.052450499999395106
21,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05262689999653958
22,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.053161999996518716
23,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05255919999763137
24,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.09252780000679195
25,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.0523895000005723
26,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05211060000146972
27,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.053239699998812284
28,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.05671430000074906
29,1250,1313,63,0,0.05,0,1088,162,94,94,63,40,0.06328819999907864
0,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.10110700000223005
1,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12925299999915296
2,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1275997999982792
3,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.08184720000281231
4,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.09351279999827966
5,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1344983000017237
6,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.10125320000224747
7,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.08040910000272561
8,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12735329999850364
9,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1285543999983929
10,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.07997009999962756
11,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.13124930000049062
12,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12429340000380762
13,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1281486000007135
14,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12510869999823626
15,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1271195000008447
16,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1692936000035843
17,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12310539999452885
18,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1301718999966397
19,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12036799999623327
20,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.12836629999947036
21,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.07837270000163699
22,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.0783785000021453
23,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.08395809999638004
24,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.10348649999650661
25,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.09429359999921871
26,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.07636980000097537
27,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.1274118000001181
28,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.13020050000341143
29,1250,1375,125,0,0.1,0,1055,195,63,63,125,40,0.13272480000159703
0,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1764545000041835
1,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.17054060000373283
2,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10689819999970496
3,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10422249999828637
4,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.11005009999644244
5,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.15043359999981476
6,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10535019999952056
7,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.14878219999809517
8,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.15830589999677613
9,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10777110000344692
10,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10937469999771565
11,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10718110000016168
12,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1174140000002808
13,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.17548110000643646
14,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1655010000031325
15,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1833245000016177
16,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.18926839999767253
17,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1575241000027745
18,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.12531969999690773
19,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1905895000018063
20,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.14626689999568043
21,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10785680000117281
22,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10710860000108369
23,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10608879999927012
24,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1070876000012504
25,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.1585477999979048
26,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.10687180000240915
27,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.16227169999910984
28,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.15608739999879617
29,1250,1438,188,0,0.15,0,1071,179,32,32,188,40,0.16518640000140294
0,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.19357779999700142
1,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.222761700002593
2,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.22684470000240253
3,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.17454120000184048
4,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.1795914000031189
5,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.23703409999870928
6,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.1721927999969921
7,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.18224999999802094
8,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.25362889999814797
9,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.2803411999993841
10,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.2140889000002062
11,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.19978399999672547
12,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.2640386999992188
13,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.2471564000006765
14,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.25156139999307925
15,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.19992439999623457
16,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.1963569999934407
17,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.21297880000201985
18,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.18537920000380836
19,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.17924950000451645
20,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.23354090000066208
21,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.2228802999961772
22,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.18892309999500867
23,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.20872370000142837
24,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.19314640000084182
25,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.21628139999666018
26,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.22146709999651648
27,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.1571741000007023
28,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.1590370999983861
29,1250,1500,250,0,0.2,0,1056,194,0,0,250,40,0.21230590000050142
0,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12220990000059828
1,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.061526499994215555
2,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.0620686000038404
3,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.060471299999335315
4,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.06003420000342885
5,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.061301200003072154
6,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.06338239999604411
7,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.0952502000000095
8,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.09161289999610744
9,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12282920000143349
10,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12172160000045551
11,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.07197140000062063
12,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.07466610000119545
13,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.11414779999904567
14,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12176650000037625
15,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12349569999787491
16,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.074511300001177
17,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12287479999940842
18,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.07193469999765512
19,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12307850000070175
20,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12231499999325024
21,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12237509999977192
22,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.11541379999835044
23,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.06483410000510048
24,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.07329480000043986
25,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.09925459999794839
26,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.07171450000168988
27,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12175199999910546
28,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12212469999940367
29,1500,1575,75,0,0.05,0,1298,202,113,113,75,40,0.12308950000442564
0,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09241199999814853
1,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.16421730000001844
2,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.14680190000217408
3,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09689920000528218
4,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.14733200000046054
5,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09297179999703076
6,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.165689299996302
7,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09108979999291478
8,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09144440000090981
9,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.15222370000265073
10,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09151810000184923
11,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.11552629999641795
12,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.11206089999905089
13,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.12830670000403188
14,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09172489999764366
15,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09520820000034291
16,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09414999999717111
17,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09441220000007888
18,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.11694160000479314
19,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09490260000166018
20,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09266129999741679
21,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09207590000005439
22,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.0942371000055573
23,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.1346862999998848
24,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09631780000199797
25,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09103979999781586
26,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09419809999963036
27,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.09276310000132071
28,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.0917674000011175
29,1500,1650,150,0,0.1,0,1286,214,75,75,150,40,0.14476960000320105
0,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.16685950000101002
1,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.21433190000243485
2,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.1578527000019676
3,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.21964519999892218
4,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.20200669999758247
5,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.20195589999639196
6,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.17304409999633208
7,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.16183499999897322
8,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.1588807000007364
9,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.1987511000043014
10,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.17409369999950286
11,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.15025099999911617
12,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.14643179999984568
13,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.15029630000208272
14,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.19590320000133943
15,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.15480970000498928
16,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.18739230000210227
17,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.15670919999683974
18,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.18919260000257054
19,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.20761900000070455
20,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.17167119999794522
21,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.214444099998218
22,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.2035556999981054
23,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.1687653999979375
24,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.1477757999964524
25,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.17501830000401242
26,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.2090671000041766
27,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.20386660000076517
28,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.22151190000295173
29,1500,1725,225,0,0.15,0,1270,230,38,38,225,40,0.19795670000166865
0,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.2309529000049224
1,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.3099389999988489
2,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.243444300002011
3,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.23743470000044908
4,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.22337479999987409
5,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.27248790000157896
6,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.22153310000430793
7,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.31477360000280896
8,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.28749170000082813
9,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.27743000000191387
10,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.2266596000044956
11,1500,1800,300,0,0.2,0,1283,217,0,0,300,40,0.2968237000022782
